date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2023-06-01,GB,Lingfield,5:12,bet365 Handicap,Flat,Class 5,,0-70,4yo+,,2m½f,16.5f,3281,Good To Firm,8,6,3,4,.75,0.2,Cherry Cola (GB),7,M,125,,3:32.41,212.41,3.25,Rose Dawes,Sheena West,957.06,65,72,Sixties Icon (GB),Rose Cheval (USA),Johannesburg,The Affordable Partnership,In touch with leaders - good headway over 2f out - ridden and led over 1f out - headed towards finish - lost second final stride
2023-06-01,GB,Lingfield,5:12,bet365 Handicap,Flat,Class 5,,0-70,4yo+,,2m½f,16.5f,3281,Good To Firm,8,1,4,1,2,1.25,Noahthirtytwored (IRE),7,G,134,t,3:32.66,212.66,13.00,Sean Kirrane,Adam West,478.92,72,78,Court Cave (IRE),Royale Video (FR),Video Rock,David Phelan,Led - headed but prominent after 1f - went second over 3f out - ridden over 2f out - lost second over 1f out - weakened inside final 110yds
2023-06-01,GB,Lingfield,5:12,bet365 Handicap,Flat,Class 5,,0-70,4yo+,,2m½f,16.5f,3281,Good To Firm,8,5,5,8,6.75,4.75,Shibuya Song (GB),4,F,127,,3:33.61,213.61,8.50,Kaiya Fraser,Richard Phillips,238.68,69,70,New Approach (IRE),Silent Music (IRE),Peintre Celebre,The Firebirds,Towards rear - pushed along 4f out - some headway and ridden over 1f out - not pace to challenge
2023-06-01,GB,Lingfield,5:12,bet365 Handicap,Flat,Class 5,,0-70,4yo+,,2m½f,16.5f,3281,Good To Firm,8,7,6,5,17.75,11,Smith (IRE),7,G,125,b,3:35.81,215.81,23.00,Billy Loughnane,Lydia Richards,,63,52,Dawn Approach (IRE),Alazeya (IRE),Shirocco,The Smith Partnership,In touch with leaders - dropped to rear after 1f - ridden and no impression from over 2f out
2023-06-01,GB,Lingfield,5:12,bet365 Handicap,Flat,Class 5,,0-70,4yo+,,2m½f,16.5f,3281,Good To Firm,8,2,7,6,64.75,47,Downsman (IRE),5,G,135,v,3:45.21,225.21,13.00,Neil Callan,Jim Boyle,,70,7,Fast Company (IRE),Hawk Dance (IRE),Hawk Wing,The Paddock Space Partnership 2,Dwelt start - took keen hold - in rear throughout
2023-06-01,GB,Lingfield,5:12,bet365 Handicap,Flat,Class 5,,0-70,4yo+,,2m½f,16.5f,3281,Good To Firm,8,3,8,3,72.75,8,At The Double (FR),4,G,134,v,3:46.81,226.81,3.75,Luke Morris,Sir Mark Prescott Bt,,69,–,Almanzor (FR),Express American (FR),American Post,Charlie Walker   Osborne House Ii,Dwelt start - in rear - rushed up to lead after 1f - ridden and headed 5f out - lost second over 3f out - dropped to last and eased from over 2f out
2023-06-01,GB,Lingfield,4:12,bet365 Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m3½f,11.5f,2334,Good To Firm,6,4,1,3,0,0,Star From Afarhh (GB),4,F,134,,2:32.43,152.43,3.25,Ross Coakley,Ed Walker,4082.52,67,71,Farhh (GB),Tears Of The Sun GB,Mastercraftsman,Dr Bridget Drew Partners,Dwelt start - in rear - shaken up and headway from 3f out - challenging when ridden under 2f out - led inside final furlong - kept on(op 5/1)
2023-06-01,GB,Lingfield,4:12,bet365 Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m3½f,11.5f,2334,Good To Firm,6,3,2,1,.75,.75,Rechercher (GB),4,F,132,p,2:32.58,152.58,4.00,Billy Loughnane,George Baker,1915.68,68,71,Nathaniel (IRE),Regardez GB,Champs Elysees,B Lindley,In rear - ridden over 2f out - headway from over 1f out - ran on and went second post(op 2/1 tchd 16/5)
2023-06-01,GB,Lingfield,4:12,bet365 Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m3½f,11.5f,2334,Good To Firm,6,7,3,6,.75,0.05,Cirrus (GB),5,M,119,t,2:32.58,152.58,26.00,Saffie Osborne,Milton Harris,957.06,52,55,Starspangledbanner (AUS),Callendula GB,Halling,Avon Racing Limited,Dwelt start - towards rear - in touch with leaders after 2f - challenging when pushed along 3f out - ridden under 2f out - kept on inside final furlong - lost second post(op 40/1)
2023-06-01,GB,Lingfield,4:12,bet365 Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m3½f,11.5f,2334,Good To Firm,6,5,4,4,2,1.25,Daphne May (GB),5,M,129,,2:32.83,152.83,3.50,Tom Queally,Gary Moore,478.92,62,63,Mayson (GB),Cambridge Duchess GB,Singspiel,Foreign Legion,Led - headed but prominent and took keen hold after 3f - led and ridden 2f out - headed inside final furlong - weakened inside final 110yds(op 2/1)
2023-06-01,GB,Lingfield,4:12,bet365 Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m3½f,11.5f,2334,Good To Firm,6,2,5,2,5.25,3.25,Rose Light (GB),4,F,135,h,2:33.48,153.48,10.00,Rob Hornby,Jonathan Portman,238.68,68,63,Nathaniel (IRE),Rosie Briar GB,Mayson,Mrs Joy Hobby,Took keen hold - prominent - dropped to rear after 1f - ridden and hung left 3f out - pushed out and weakened inside final furlong(tchd 17/2 and tchd 11/1)
2023-06-01,GB,Lingfield,4:12,bet365 Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m3½f,11.5f,2334,Good To Firm,6,6,6,7,9.25,4,Crazy Maisie (IRE),4,F,126,,2:34.28,154.28,8.50,Hollie Doyle,Mark Hoad,,59,47,Belardo (IRE),Circleofinfluence (USA),Eurosilver,Alexander Bangs,Dwelt start - towards rear - prominent after 1f - led after 3f - pushed along 3f out - ridden and headed 2f out - dropped to rear and hung left over 1f out - weakened inside final furlong(op 11/2)
2023-06-01,GB,Lingfield,4:42,Each Way Extra At bet365 Handicap,Flat,Class 6,,0-60,4yo+,,1m3½f,11.5f,2334,Good To Firm,7,2,1,7,0,0,Mr Freedom (GB),4,G,136,p,2:31.25,151.25,1.83,Trevor Whelan,Sheena West,3245.08,61,73,Sixties Icon (GB),Waitingforachance GB,Sayif,The Affordable 3 Partnership,In rear - in touch with leaders after 2f - smooth headway from 2f out - pushed along to lead over 1f out - ridden briefly and went clear inside final furlong - easily(op 10/11 tchd 4/5)
2023-06-01,GB,Lingfield,4:42,Each Way Extra At bet365 Handicap,Flat,Class 6,,0-60,4yo+,,1m3½f,11.5f,2334,Good To Firm,7,6,2,1,2.5,2.5,Iconic Mover (GB),5,G,116,,2:31.75,151.75,10.00,Aidan Keeley,Pat Phelan,1522.72,46,51,Sixties Icon (GB),Run For Edes GB,Peintre Celebre,Ermyn Lodge Stud,Led - shaken up over 2f out - ridden and headed over 1f out - kept on but no match for winner(op 10/1 tchd 12/1)
2023-06-01,GB,Lingfield,4:42,Each Way Extra At bet365 Handicap,Flat,Class 6,,0-60,4yo+,,1m3½f,11.5f,2334,Good To Firm,7,4,3,5,3.75,1.25,This Ones For Fred (IRE),5,G,135,v,2:32.00,152.00,12.00,Saffie Osborne,David Evans,760.74,60,63,Markaz (IRE),Green Chorus (IRE),Oratorio,Butch Coombs,Prominent - pushed along over 3f out - wandered around from 2f out - ridden over 1f out - kept on(op 15/2 tchd 7/1)
2023-06-01,GB,Lingfield,4:42,Each Way Extra At bet365 Handicap,Flat,Class 6,,0-60,4yo+,,1m3½f,11.5f,2334,Good To Firm,7,5,4,2,4,0.3,Angel On High (IRE),6,G,129,t,2:32.05,152.05,17.00,Billy Loughnane,Adrian Wintle,380.68,57,59,Dark Angel (IRE),Angel Of The Gwaun (IRE),Sadlers Wells,Mrs P Goodwin,Prominent - hung right from 3f out - ridden and hung left from 2f out - weakened towards finish(op 10/1)
2023-06-01,GB,Lingfield,4:42,Each Way Extra At bet365 Handicap,Flat,Class 6,,0-60,4yo+,,1m3½f,11.5f,2334,Good To Firm,7,7,5,4,9,5,Pledge Of Peace (IRE),6,G,121,v,2:33.05,153.05,5.50,Josephine Gordon,Phil McEntee,189.72,46,40,New Approach (IRE),Hoodna (IRE),Invincible Spirit,Phil Mcentee,Took keen hold - in touch with leaders - ridden over 3f out - no impression from 2f out(op 5/1)
2023-06-01,GB,Lingfield,4:42,Each Way Extra At bet365 Handicap,Flat,Class 6,,0-60,4yo+,,1m3½f,11.5f,2334,Good To Firm,7,1,6,6,10.25,1.25,Manor Park (GB),8,G,136,t,2:33.30,153.30,6.50,William Carson,Brian Barr,,61,53,Medicean (GB),Jadeel GB,Green Desert,Chris Clark Daisy Hitchins,In rear throughout(op 6/1 tchd 9/2)
2023-06-01,GB,Lingfield,4:42,Each Way Extra At bet365 Handicap,Flat,Class 6,,0-60,4yo+,,1m3½f,11.5f,2334,Good To Firm,7,3,7,3,23.25,13,Elmejor (IRE),7,G,135,p,2:35.90,155.90,151.00,Luke Morris,Karen Jewell,,60,31,Xtension (IRE),Lyca Ballerina GB,Marju,Tb Racing,Slowly away - in rear throughout(op 100/1 tchd 200/1)
2023-06-03,GB,Lingfield,7:40,At The Races App Form Study Restricted Maiden Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,,7f,7f,1408,Good To Firm,5,3,1,2,0,0,Desert Falcon (IRE),3,G,132,,1:23.51,83.51,1.67,Thore Hammer Hansen,Sir Mark Prescott Bt,4104,73,77,Gleneagles (IRE),Love Oasis GB,Oasis Dream,Allison Gregson Matterson And Satchell,Took keen hold - made all - carried head awkwardly but went clear from 2f out - pushed out - unchallenged(op 4/7)
2023-06-03,GB,Lingfield,7:40,At The Races App Form Study Restricted Maiden Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,,7f,7f,1408,Good To Firm,5,6,2,4,2.75,2.75,Doras Tamar (IRE),3,F,125,,1:24.06,84.06,11.00,Neil Callan,Robyn Brisland,1926.60,–,58,Holy Roman Emperor (IRE),Amber Morning GB,Nathaniel,Michelle Hancox,Prominent - ran green and niggled along halfway - ridden over 2f out - kept on but no match for winner(op 14/1)
2023-06-03,GB,Lingfield,7:40,At The Races App Form Study Restricted Maiden Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,,7f,7f,1408,Good To Firm,5,5,3,1,4.75,2,Lady Of Anjou (IRE),3,F,127,,1:24.46,84.46,3.50,Dane ONeill,Charles Hills,963.68,–,54,Awtaad (IRE),Angevine GB,Sir Percy,Rosehill Racing,Dwelt start - in rear - pushed along halfway - ridden and went modest third over 1f out - not pace to challenge (jockey said filly was slowly away)(op 9/4)
2023-06-03,GB,Lingfield,7:40,At The Races App Form Study Restricted Maiden Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,,7f,7f,1408,Good To Firm,5,4,4,6,10.75,6,Desert Swirl (IRE),3,F,127,,1:25.66,85.66,8.50,Joshua Bryan,Archie Watson,481.84,–,36,Cracksman (GB),Khaleesi Wind (IRE),Exceed And Excel,Hamad Rashed Bin Ghedayer,Took keen hold - in touch with leaders - lost ground and pushed along over 2f out - dropped to rear and ridden over 1f out - weakened final 110yds(op 17/2)
2023-06-03,GB,Lingfield,7:40,At The Races App Form Study Restricted Maiden Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,,7f,7f,1408,Good To Firm,5,1,5,3,15.25,4.5,Poppyequiano (GB),4,F,132,,1:26.56,86.56,151.00,Georgia Dobie,Paddy Butler,,–,25,Equiano (FR),Zubaidah GB,Exceed And Excel,R Pattenden Partner,Dwelt start - in rear - hung left and outpaced from over 2f out - weakened quickly inside final furlong (jockey said filly hung left-handed)(op 80/1)
2023-06-03,GB,Lingfield,8:45,Follow @attheraces On Twitter Apprentice Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1207,Good To Firm,5,3,1,1,0,0,Parisiac (IRE),4,G,130,b,1:10.42,70.42,7.50,Shariq Mohd,Alice Haynes,3873.16,69,81,Kodiac (GB),Colgin GB,Canford Cliffs,Gary Allsopp And A Haynes,Took keen hold - prominent - led after 2f - ridden over 2f out - clear 1f out - pushed out inside final 110yds - readily(op 11/2)
2023-06-03,GB,Lingfield,8:45,Follow @attheraces On Twitter Apprentice Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1207,Good To Firm,5,4,2,2,2.25,2.25,Libra Tiger (GB),4,G,136,,1:10.87,70.87,3.12,Billy Loughnane,Ed Walker,1817.44,68,73,Territories (IRE),Show Aya (IRE),Showcasing,S Al Ansari,Dwelt start - in rear - pushed along and some headway from under 2f out - ridden and went second over 1f out - kept on but no match for winner(op 11/8)
2023-06-03,GB,Lingfield,8:45,Follow @attheraces On Twitter Apprentice Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1207,Good To Firm,5,6,3,3,3.75,1.5,Porfin (IRE),5,G,123,,1:11.17,71.17,17.00,Molly Presland,Phil McEntee,907.98,62,62,Belardo (IRE),Tropical Mist (IRE),Marju,Trevor Johnson,Towards rear - outpaced and dropped to last over 3f out - pushed along and some headway from 2f out - went third 1f out - not pace to challenge
2023-06-03,GB,Lingfield,8:45,Follow @attheraces On Twitter Apprentice Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1207,Good To Firm,5,1,4,6,6,2.25,Michaels Choice (GB),7,G,138,,1:11.62,71.62,2.62,Georgia Dobie,Eve Johnson Houghton,454.36,70,63,War Command (USA),Todber GB,Cape Cross,The Music Makers 2,Carried right start - in touch with leaders - outpaced and dropped to rear before halfway - ridden but no impression from over 1f out (jockey said gelding was outpaced)(op 5/2 tchd 6/4)
2023-06-03,GB,Lingfield,8:45,Follow @attheraces On Twitter Apprentice Handicap,Flat,Class 5,,0-70,4yo+,,6f,6f,1207,Good To Firm,5,2,5,4,8.75,2.75,Speedacus (IRE),4,G,135,v,1:12.17,72.17,4.60,Calum Hogan,David OMeara,226.44,74,58,Slade Power (IRE),Jamboree Girl GB,Bahamian Bounty,Baker Longden,Awkward start and ducked right start - pulled hard - led - headed but prominent after 2f - ridden 2f out - lost second over 1f out - weakened and dropped to last inside final 110yds(op 4/1 tchd 7/2)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,6,1,10,0,0,Thanksbutnothanks (IRE),2,F,128,,0:58.45,58.45,1.80,Callum Shepherd,Dominic Ffrench Davis,3564,–,72,Ten Sovereigns (IRE),Peshkova (IRE),Shamardal,Amo Racing Limited,Prominent - led after 1f - shaken up and went clear 1f out - hung left and flashed tail when ridden inside final furlong - flashed tail repeatedly and idled inside final 110yds - just did enough(tchd 5/6)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,2,2,5,.5,.5,Mariamne (GB),2,F,128,,0:58.55,58.55,7.00,Connor Planas,James Ferguson,1673.10,–,71,Dandy Man (IRE),Ilsereno GB,Lethal Force,Hasmonean Racing And Noora Racing,Led - headed but prominent after 1f - pushed along 2f out - hung left and ridden over 1f out - ran on inside final 110yds(tchd 11/2)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,3,3,8,2.25,1.75,Imperiality (IRE),2,F,128,,0:58.90,58.90,7.00,Joshua Bryan,Archie Watson,836.88,–,60,Exceed And Excel (AUS),Irish History (IRE),Dubawi,Zhang Yuesheng,Ducked sharply left start - in touch with leaders - ran green and pushed along halfway - ridden and ran on inside final furlong - not reach leaders(op 7/1)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,7,4,9,2.5,0.3,Cotai Vision (IRE),2,F,126,,0:58.95,58.95,15.00,George Downing,Ed Walker,418.44,–,57,Cotai Glory (GB),Island Vision (IRE),Arcano,Kangyu International Racing Hk Limited,Dwelt start - in rear - ran green but headway from 2f out - ridden over 1f out - pushed out and ran on inside final 110yds - nearest finish(op 16/1)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,9,5,4,5.25,2.75,Manali (IRE),2,F,126,,0:59.50,59.50,9.50,Neil Callan,John Butler,,–,47,Dandy Man (IRE),Zambian (IRE),Zoffany,Adnan Bahbahani,Prominent - ridden over 1f out - weakened final 110yds(tchd 8/1 and tchd 9/1)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,4,6,12,5.5,0.1,Pointofblue (GB),2,F,128,h,0:59.57,59.57,21.00,Thore Hammer Hansen,William Haggas,,–,48,Blue Point (IRE),Karisma (IRE),Lawman,Miss Yvonne Jacques,Took keen hold - in touch with leaders - pushed along over 2f out - drifted left and no impression from over 1f out(op 16/1 tchd 12/1)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,12,7,1,6.25,.75,Villas Bullet (IRE),2,F,119,,0:59.70,59.70,41.00,Shariq Mohd,Alice Haynes,,–,44,James Garfield (IRE),Coup De Main (IRE),Oasis Dream,Lee Turland Bruiser Boys And Partners,Dwelt start and ducked left start - in rear - hung left and pushed along 2f out - pushed out and kept on inside final furlong - not pace to challenge(op 25/1)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,10,8,11,8.25,2,Mullingar Girl (GB),2,F,121,,1:0.10,60.10,11.00,Taylor Fisher,Mike Murphy & Michael Keady,,–,36,Churchill (IRE),Queen Of Desire (IRE),Dubawi,Jim Gill,Prominent - ridden and lost ground from 2f out - wandered around and weakened inside final furlong(op 12/1)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,8,9,3,8.5,0.3,Dream Of Keda (GB),2,F,121,,1:0.15,60.15,81.00,Aidan Keeley,Rachel Cook & John Bridger,,–,35,Aclaim (IRE),Glen Molly (IRE),Danetime,Mr Mrs K Finch,Took keen hold - in rear throughout(op 40/1)
2023-06-03,GB,Lingfield,6:40,Sky Sports Racing Sky 415 Fillies Restricted Novice Stakes (For horses In Bands C And D) (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,10,11,10,7,27.5,19,Silver Chaparral (IRE),2,F,123,,1:3.95,63.95,67.00,Georgia Dobie,Rod Millman,,–,–,Bungle Inthejungle (GB),Syrian Pearl GB,Clodovil,Daddies Girl Partnership,Dwelt start and squeezed out start - towards rear - ran green and detached from over 2f out (jockey said filly hung left-handed)(tchd 50/1)
2023-06-03,GB,Lingfield,7:10,Leonard D. A. McDermott Handicap,Flat,Class 6,,0-65,3yo,,7½f,7.5f,1532,Good To Firm,8,3,1,8,0,0,Gone (IRE),3,F,135,,1:30.53,90.53,2.38,Neil Callan,Charlie Johnston,3245.08,65,70,Gustav Klimt (IRE),Assault On Rome (IRE),Holy Roman Emperor,Mrs Christine E Budden Partners,Led - headed but prominent after 1f - pushed along over 2f out - ridden over 1f out - kept on and led towards finish - just held on - gamely(op 5/4 tchd 6/4)
2023-06-03,GB,Lingfield,7:10,Leonard D. A. McDermott Handicap,Flat,Class 6,,0-65,3yo,,7½f,7.5f,1532,Good To Firm,8,7,2,2,0.05,0.05,Nibras Rainbow (IRE),3,G,132,b,1:30.54,90.54,8.50,Jefferson Smith,Ismail Mohammed,1522.72,62,66,U S Navy Flag (USA),Show Rainbow GB,Haafhd,Saeed H Al Tayer,Dwelt start and ducked left start - in rear - rushed up and led after 1f - pushed along over 2f out - ridden and carried head awkwardly over 1f out - faced challenge inside final furlong - kept on but headed towards finish(op 12/1)
2023-06-03,GB,Lingfield,7:10,Leonard D. A. McDermott Handicap,Flat,Class 6,,0-65,3yo,,7½f,7.5f,1532,Good To Firm,8,2,3,5,.25,0.3,Lunario (IRE),3,C,132,,1:30.58,90.58,12.00,Billy Loughnane,Robyn Brisland,760.74,65,68,Gregorian (IRE),Levade GB,Dawn Approach,Mrs Jo Brisland,Prominent - niggled along and ran green 3f out - ridden 2f out - headway and disputing lead 1f out - hung left inside final furlong - kept on - just held (jockey said colt ran green)(op 17/2 tchd 15/2)
2023-06-03,GB,Lingfield,7:10,Leonard D. A. McDermott Handicap,Flat,Class 6,,0-65,3yo,,7½f,7.5f,1532,Good To Firm,8,6,4,4,2.5,2.25,Chalk Mountain (GB),3,G,133,,1:31.03,91.03,4.50,Dane ONeill,Stuart Kittow,380.68,63,60,Outstrip (GB),Perfect Muse GB,Oasis Dream,The Chalk Mountain Partnership,Took keen hold - towards rear - pushed along and some headway over 2f out - ridden over 1f out - short of room and lost ground 1f out - kept on but not reach leaders(op 4/1 tchd 9/2)
2023-06-03,GB,Lingfield,7:10,Leonard D. A. McDermott Handicap,Flat,Class 6,,0-65,3yo,,7½f,7.5f,1532,Good To Firm,8,8,5,3,7.5,5,Hitched (IRE),3,G,127,h,1:32.03,92.03,8.50,Callum Shepherd,David Simcock,189.72,57,40,Cotai Glory (GB),Newlywed (IRE),Authorized,The Future,Dwelt start - in rear - hung left and pushed along 2f out - ridden but no impression from over 1f out(op 7/1 tchd 13/2 and tchd 8/1)
2023-06-03,GB,Lingfield,7:10,Leonard D. A. McDermott Handicap,Flat,Class 6,,0-65,3yo,,7½f,7.5f,1532,Good To Firm,8,4,6,7,11.25,3.75,House Of Dragons (GB),3,C,128,,1:32.78,92.78,21.00,Joe Leavy,Seamus Durack,,65,38,Washington DC (IRE),Hakuraa (IRE),Elnadim,Mrs Wendy Edwards,In rear - pushed along 4f out - hung badly left and ridden 2f out - struggling inside final furlong(op 18/1 tchd 14/1)
2023-06-03,GB,Lingfield,7:10,Leonard D. A. McDermott Handicap,Flat,Class 6,,0-65,3yo,,7½f,7.5f,1532,Good To Firm,8,5,7,1,27.25,16,Third Batch (GB),3,F,134,b,1:35.98,95.98,29.00,Adam Kirby,S Woods,,64,–,Expert Eye (GB),Amanda Carter GB,Tobougg,Arashan Ali,Prominent - lost position and ridden over 2f out - lost ground quickly over 1f out - eased inside final furlong(op 16/1 tchd 14/1)
2023-06-03,GB,Lingfield,7:10,Leonard D. A. McDermott Handicap,Flat,Class 6,,0-65,3yo,,7½f,7.5f,1532,Good To Firm,8,1,8,6,48.25,21,Margarets Fuchsia (GB),3,F,131,p,1:40.18,100.18,10.00,Luke Catton,Gay Kelleway,,66,–,Dandy Man (IRE),Quintessenz (GER),Soldier Hollow,Under The Hammer,Dwelt start - in rear - outpaced and lost touch 4f out (jockey said filly was never travelling)(op 8/1 tchd 11/1)
2023-06-03,GB,Lingfield,8:10,Sky Sports Racing HD Virgin 519 Handicap,Flat,Class 6,,0-60,3yo+,,7f,7f,1408,Good To Firm,13,5,1,10,0,0,Blue Collar Lad (GB),4,G,136,p,1:22.97,82.97,13.00,Billy Loughnane,Robyn Brisland,3245.08,57,67,Ardad (IRE),Wonderful Life (IRE),Canford Cliffs,Cross Channel Racing And Partner,In touch with leaders - headway from 2f out - ridden and hung left over 1f out - led inside final 110yds - hung right but kept on towards finish (trainer said - regarding the apparent improvement in form - that gelding appreciated the good to firm - firm in places going)(op 8/1)
